rms_ch_0,rms_ch_1,rms_ch_2,rms_ch_3,rms_ch_4,rms_ch_5,rms_ch_6,rms_ch_7,rms_ch_8,rms_ch_9,rms_ch_10,rms_ch_11,rms_ch_12,rms_ch_13,rms_ch_14,rms_ch_15,gesture
6.1656303,2.5495098,2.228228,1.6370705,1.5049918,1.3190906,1.6109004,6.3470464,1.7219175,1.6568041,1.8841443,1.5588458,1.3509257,1.4159802,1.5684388,2.0603397,REST
5.784462,2.513961,2.2671568,1.7014699,1.4696939,1.317194,1.6598192,6.4780397,1.6807736,1.6613247,1.8694919,1.5508063,1.3693064,1.4525839,1.6568041,2.0724382,REST
5.7576036,2.6823497,2.2449944,1.6911534,1.4508618,1.3000001,1.6613247,6.6422887,1.6628289,1.6155494,1.8986838,1.5313393,1.3982131,1.4282857,1.6583124,2.1224985,REST
5.776677,2.6448061,2.215852,1.7131841,1.419507,1.3190906,1.6673332,6.0423503,1.6401219,1.6522712,1.9403608,1.5362291,1.3638182,1.4370108,1.7058722,2.0988092,REST
5.802155,2.6832814,2.2671568,1.7734147,1.4071248,1.3019217,1.7306068,6.090156,1.7334936,1.668832,1.9196354,1.6370705,1.3838352,1.4764823,1.7190113,2.1035686,REST
6.329692,2.8310776,2.2836375,1.7972201,1.4696939,1.3209845,1.7146429,5.7978444,1.6985288,1.6941074,1.9595917,1.6217275,1.3874437,1.423025,1.6792855,2.1319005,REST
6.3725977,2.8521922,2.2891045,1.8801596,1.4949917,1.294218,1.8138357,6.20524,1.7804494,1.6807736,1.9557607,1.6077936,1.3583078,1.4071248,1.7916473,2.1154196,REST
6.1477637,2.9111855,2.338803,1.8986838,1.5443445,1.2708265,1.8234583,5.9181924,1.8138357,1.7334936,1.8734994,1.6109004,1.3435029,1.4335271,1.8152136,2.1095023,REST
6.330482,2.942788,2.3130066,1.8261982,1.4679918,1.3228756,1.7804494,5.714455,1.7734147,1.7334936,1.9170289,1.5732132,1.339776,1.3638182,1.7972201,2.1035686,REST
6.237387,2.9614186,2.2781572,1.7860571,1.524795,1.2884098,1.8179659,5.8309517,1.8193405,1.6507574,1.8774984,1.5827192,1.3038405,1.396424,1.7073371,2.1307275,REST
5.7615104,2.860944,2.2891045,1.7291616,1.5313393,1.3076696,1.7,5.514073,1.8220867,1.6718254,1.8289341,1.554027,1.3435029,1.4159802,1.7306068,2.184033,REST
5.872393,2.8213472,2.3505318,1.7161002,1.5132746,1.2825755,1.7190113,5.9527307,1.7944359,1.5732132,1.8096961,1.534601,1.3416407,1.3693064,1.6583124,2.1691012,REST
5.7048225,2.6981475,2.4494898,2.6485846,1.8947295,1.3946326,1.7262677,6.190719,1.8479718,1.6852299,2.291288,1.8907671,1.5182227,1.4387494,1.7507142,2.3119256,REST
4.9416595,2.6860752,3.268792,3.6912057,1.9583156,1.5083103,1.5763882,5.5425625,1.8533753,1.8248287,2.4647515,1.9949937,1.5763882,1.4628739,1.8,2.3853722,REST
4.609772,2.9034462,3.671512,4.0422764,2.1130548,1.5684388,1.6031219,4.650269,1.8179659,1.8761663,2.5592968,2.0223749,1.5779734,1.4089003,1.6777962,2.3717082,REST
3.914077,2.8539448,3.685105,4.148494,2.144761,1.6294171,1.5588458,4.0620193,1.9118054,1.8907671,2.642915,2.0408332,1.5842979,1.4508618,1.668832,2.366432,REST
3.315117,2.8974128,3.591657,3.671512,1.839837,1.5116217,1.4335271,3.1424513,1.9209373,1.7902514,2.178302,1.7204651,1.4071248,1.3928388,1.5572411,2.3313086,REST
3.7443292,2.6362853,2.9111855,2.6009614,1.6837459,1.4071248,1.4387494,3.753665,1.8947295,1.6926311,2.0062404,1.6140013,1.3379087,1.3490738,1.534601,2.2781572,REST
3.631804,2.1908903,2.2759614,2.0603397,1.430035,1.317194,1.3583078,4.092066,1.8694919,1.6568041,1.9131126,1.5411035,1.317194,1.3601471,1.5049918,2.2427661,REST
3.5825968,2.0892582,2.017424,1.776232,1.37659,1.3019217,1.336039,4.3341665,1.7521415,1.5748016,1.8493242,1.5508063,1.3228756,1.336039,1.5149257,2.2682593,REST
3.7181985,2.02608,2.0112185,1.7406895,1.4439529,1.2884098,1.3546218,4.4407206,1.6718254,1.56205,1.8960485,1.554027,1.352775,1.3546218,1.5198684,2.1954498,REST
3.3451457,2.013703,1.7606816,1.7720045,1.454304,1.3453624,1.4560219,4.421538,1.6568041,1.5165751,1.8083141,1.56205,1.3209845,1.4177446,1.534601,2.0542638,REST
3.421257,2.201136,1.7944359,1.6552945,1.4106736,1.372953,1.5016658,4.5694637,1.6401219,1.555635,1.7578396,1.6015618,1.3133925,1.4071248,1.5443445,2.0554805,REST
3.5630043,2.184033,1.8343936,1.6552945,1.419507,1.371131,1.5280707,4.1334004,1.6718254,1.5905974,1.7592613,1.5491934,1.3247641,1.4,1.5984367,1.9646883,REST
3.2855744,2.194311,1.7058722,1.566844,1.3619839,1.3693064,1.5732132,4.110353,1.7262677,1.5572411,1.7190113,1.534601,1.2806249,1.3820275,1.5684388,1.9326148,REST
3.490702,2.2394195,1.8248287,1.5763882,1.3435029,1.3095801,1.5033296,4.1224995,1.6941074,1.5937377,1.6926311,1.5264337,1.3322912,1.3266499,1.5858752,1.9710404,REST
3.5078485,2.184033,1.7986106,1.5459626,1.3747727,1.2688577,1.4474115,4.2160406,1.7320508,1.5297059,1.7277153,1.5198684,1.3693064,1.356466,1.5362291,1.9196354,REST
3.387477,2.2748628,1.7564168,1.5215124,1.3784049,1.2165525,1.4764823,4.262628,1.6718254,1.5588458,1.6718254,1.5116217,1.3820275,1.3546218,1.4815532,2.0099752,REST
3.524202,2.3313086,1.805547,1.5329709,1.3619839,1.2083046,1.459452,4.4305754,1.5937377,1.5411035,1.6309507,1.554027,1.4265343,1.4035668,1.4662879,1.9416487,REST
3.3786092,2.3323808,1.8234583,1.4124447,1.3638182,1.2186058,1.4282857,4.588028,1.6217275,1.4815532,1.7058722,1.566844,1.4071248,1.3910427,1.396424,1.9455076,REST
3.3384128,2.2869194,1.7578396,1.4645818,1.3619839,1.260952,1.5099669,4.6233106,1.6109004,1.5049918,1.7233688,1.5716233,1.37659,1.3784049,1.4525839,1.9887182,REST
3.2519224,2.2056744,1.776232,1.5066519,1.3601471,1.2629331,1.5,4.759727,1.6015618,1.5231546,1.7720045,1.6140013,1.3982131,1.421267,1.4525839,1.8452642,REST
3.6242242,3.398529,4.07615,4.3737855,2.2726636,1.6124516,1.566844,4.4754887,2.0530465,1.7406895,1.951922,1.7832555,1.4866068,1.5149257,2.9103265,2.0049937,REST
3.4278274,3.4532595,4.281355,4.604346,2.3727622,1.7248188,1.5827192,3.7828562,2.0530465,1.8138357,1.9493588,1.9039433,1.5378556,1.4747881,4.861584,2.0506096,REST
3.6667423,3.7060761,4.3760715,4.678675,2.376973,1.7117243,1.5231546,4.247352,2.1177819,1.8439089,1.9013153,1.8681542,1.6046807,1.5099669,4.8867164,2.1201415,REST
4.9365983,3.8626416,4.447471,4.7127485,2.4093568,1.7549928,1.5443445,4.972424,2.2371857,1.8601075,1.942936,1.8627936,1.5921683,1.4696939,4.886205,2.1897488,REST
7.2622313,3.040559,2.6870058,2.3937418,1.6537836,1.4764823,1.6431677,5.8651514,1.9659604,1.7592613,1.8452642,1.7190113,1.5362291,1.3693064,4.2801867,2.5592968,REST
10.167842,3.1312938,2.403123,2.014944,1.5491934,1.4124447,1.767767,7.0441465,2.0037465,1.8152136,1.8654758,1.6109004,1.5362291,1.4577379,2.1954498,2.7838821,REST
10.866232,3.0430248,2.376973,1.8668154,1.534601,1.372953,1.9222382,7.2425823,1.9557607,1.8574176,1.8761663,1.6852299,1.4265343,1.4265343,2.1494186,2.8618176,REST
11.156612,3.2848136,2.3706539,1.8734994,1.4747881,1.328533,1.9013153,6.8168907,1.9416487,1.9506409,1.8220867,1.7464249,1.4265343,1.4560219,2.1863213,2.9966648,REST
11.151906,3.4474628,2.4103942,1.8934096,1.4404861,1.3209845,1.8761663,6.529931,1.926136,1.9235384,1.7748239,1.6867127,1.3379087,1.4317821,2.1130548,2.8407745,REST
10.667239,3.6884956,2.4849548,1.8814888,1.4247807,1.2767146,1.8533753,6.3776956,1.9274335,1.9248376,1.8452642,1.6911534,1.3266499,1.4577379,1.8152136,2.7613401,REST
10.60165,3.6166282,2.4919872,1.882817,1.4764823,1.3509257,1.8654758,6.3035703,2.046949,1.9924859,1.8986838,1.6703293,1.4282857,1.4899665,1.9144189,2.745906,REST
10.593866,3.3503733,2.5768197,1.9065676,1.5264337,1.3472193,1.9157244,6.7720013,1.9924859,1.9235384,2.0037465,1.6507574,1.4124447,1.4282857,1.8668154,2.6580067,REST
9.9199295,3.069202,2.406242,1.7564168,1.5016658,1.3693064,1.8083141,6.647932,1.9104973,1.8894444,2.059126,1.6955825,1.4439529,1.4611639,1.8261982,2.4698179,REST
9.005832,2.8591957,2.258318,1.7776389,1.5427248,1.3674794,1.7334936,6.457941,1.8601075,1.8289341,2.0457273,1.7073371,1.4106736,1.3982131,1.7592613,2.4919872,REST
8.806815,2.900862,2.285826,1.7846568,1.5378556,1.3546218,1.6031219,6.0765944,1.7635192,1.67332,2.0639768,1.6837459,1.3638182,1.3802173,1.6718254,2.505993,REST
9.024411,2.9555032,2.2034066,1.6926311,1.4611639,1.4089003,1.6926311,6.203225,1.8681542,1.6718254,2.0688162,1.704406,1.3304135,1.4422204,1.7958285,2.5347583,REST
8.652456,3.0618622,2.2967367,1.8220867,1.5083103,1.4071248,1.7291616,6.48691,1.8973665,1.6955825,2.1201415,1.704406,1.3152946,1.3910427,1.7378147,2.522895,REST
7.984673,2.9597297,2.285826,1.7492856,1.4124447,1.3747727,1.8013883,6.520353,1.9377823,1.7578396,2.2880123,1.7262677,1.3490738,1.421267,1.7029387,2.5748787,REST
7.6315136,2.979933,2.2627416,1.6926311,1.4317821,1.3638182,1.7804494,6.4834404,1.9183326,1.7306068,2.2748628,1.7930421,1.3152946,1.4335271,1.7058722,2.4657655,REST
8.48145,3.6235342,3.535534,2.4969983,2.0099752,1.6881943,1.6643317,5.460769,2.462722,4.1261363,3.753665,1.8601075,1.4832398,1.4,1.5779734,2.4889758,REST
7.85398,3.693237,3.6131704,2.6907248,2.046949,1.6718254,1.6,4.450281,2.5961509,4.4034076,3.8131351,1.9209373,1.5033296,1.4,1.7058722,2.5129664,REST
7.1927047,3.6262927,3.6762753,2.8407745,2.1035686,1.7073371,1.4916433,3.3324165,2.6551836,4.4130487,3.7296112,1.9235384,1.4983324,1.3638182,1.6955825,2.4093568,REST
6.803308,3.5206535,3.6823907,2.9206164,2.10119,1.6896745,1.4815532,2.8434134,2.8896368,4.4598207,3.7449965,1.9416487,1.5329709,1.3453624,1.6970563,2.656125,REST
4.491102,2.766767,2.4919872,2.252776,1.5700318,1.2845232,1.5033296,4.5337625,2.4413111,2.4093568,2.215852,1.8814888,1.3928388,1.317194,1.7748239,2.626785,REST
4.679744,2.521904,2.2572107,1.9287301,1.43527,1.2589679,1.5033296,5.479051,2.3537204,1.8627936,2.0049937,1.7592613,1.3674794,1.3435029,1.6955825,2.624881,REST
5.0769086,2.5680733,3.0066593,1.7435596,1.4282857,1.264911,1.4916433,5.8638725,2.2315915,2.225983,3.9949968,1.9532025,1.3874437,1.336039,1.7117243,2.529822,REST
5.60803,2.5913317,3.1527765,1.6155494,1.3874437,1.2349089,1.5066519,5.91608,1.9811612,2.6551836,4.943177,1.9862024,1.3838352,1.356466,1.6462078,2.2472205,REST
5.316954,2.513961,3.1232996,1.5763882,1.3693064,1.2961481,1.4317821,5.4479356,1.9104973,2.6143832,4.952777,1.942936,1.4456832,1.3874437,1.6015618,2.2034066,REST
5.676707,2.5602734,3.2318726,1.6324828,1.43527,1.2980754,1.5099669,5.3446236,1.8371173,2.5855367,5.2000003,2.02608,1.4764823,1.37659,1.5700318,2.162175,REST
6.4521317,2.6990738,2.505993,1.5700318,1.4142135,1.286468,1.5524175,5.739338,1.9634154,2.2616365,4.049074,1.805547,1.421267,1.4,1.6492423,2.3558438,REST
7.455535,2.7504544,2.310844,1.6970563,1.471394,1.372953,1.6477257,6.3146653,1.9583156,1.6507574,3.076524,1.7930421,1.43527,1.4,1.7435596,2.4949949,REST
7.8632054,2.9647934,2.4207437,1.7804494,1.5264337,1.3453624,1.6807736,6.9763885,1.948076,1.7014699,3.0870697,1.7720045,1.3928388,1.4071248,1.7435596,2.4789112,REST
8.433268,2.9291637,2.3738155,1.7435596,1.5700318,1.339776,1.6792855,6.960963,1.9761072,1.7262677,2.6851444,1.7478559,1.43527,1.4370108,1.7663522,2.554408,REST
8.345657,2.8257742,2.3989582,1.8193405,1.5475787,1.2884098,1.7233688,6.696641,1.8867962,1.6568041,2.4566236,1.6822604,1.4370108,1.396424,1.8289341,2.4586582,REST
7.447147,2.7955322,2.5268557,1.8179659,1.5748016,1.2227019,1.668832,6.674953,1.8179659,1.7320508,2.0964255,1.6170962,1.4106736,1.371131,1.8547237,2.3611438,REST
7.244653,2.6391287,2.3259406,1.7958285,1.5198684,1.2247449,1.6807736,6.005414,1.762101,1.6881943,1.9723083,1.6031219,1.4035668,1.328533,1.8641351,2.4,REST
6.315853,2.5865035,2.3227139,1.7663522,1.4404861,1.2747549,1.6777962,6.1428823,1.7291616,1.7378147,1.9735755,1.555635,1.3472193,1.2786711,1.8261982,2.293469,REST
5.895337,2.5932605,2.2880123,1.7146429,1.4560219,1.3152946,1.6462078,6.530314,1.7606816,1.7449929,1.9170289,1.5427248,1.317194,1.3095801,1.7219175,2.3505318,REST
6.1098285,2.5347583,2.143595,1.6462078,1.336039,1.336039,1.6062378,5.994164,1.9183326,1.7349352,1.9364917,1.4781746,1.317194,1.3228756,1.6370705,2.4041631,REST
5.8008623,2.4768932,2.1863213,1.6822604,1.372953,1.3190906,1.5099669,5.628943,1.9836835,1.7860571,2.0322402,1.5684388,1.3228756,1.339776,1.5921683,2.382226,REST
5.8034472,3.34664,3.7443292,2.3748684,1.7392527,1.6015618,1.5443445,4.6395044,2.5855367,2.6870058,3.9830892,2.3043437,1.5329709,1.3416407,1.6093477,2.9163334,REST
5.052227,3.3786092,4.3462625,2.9908192,1.9039433,1.7190113,1.4798648,2.9899833,2.6153393,2.7568097,4.250294,2.4515302,1.6598192,1.4142135,1.5427248,2.8346076,REST
4.7791214,3.351865,4.344537,3.002499,1.9222382,1.6911534,1.5313393,3.2840524,2.5787594,2.7793884,4.229066,2.522895,1.6807736,1.4142135,1.5231546,2.9206164,REST
5.1,3.3941126,4.353734,2.9790938,1.9118054,1.7029387,1.5198684,3.5206535,2.6239283,2.770379,4.2337923,2.53673,1.67332,1.4422204,1.6492423,3.057777,REST
5.714455,2.7775888,3.1408596,2.539685,1.596872,1.4317821,1.4933184,4.179713,1.9949937,1.8920888,2.4768932,1.8841443,1.4577379,1.5016658,1.7535678,2.8071337,REST
6.13433,2.7230496,2.3334525,1.8506756,1.4247807,1.336039,1.5329709,5.146358,1.9887182,1.7349352,1.9131126,1.6970563,1.336039,1.4577379,1.7902514,2.8266587,REST
6.5479,2.7046256,2.32379,1.7592613,1.4317821,1.372953,1.4628739,5.3051863,1.8452642,1.6703293,1.8841443,1.6462078,1.3019217,1.4159802,1.8466185,2.6916537,REST
6.4764957,2.7073972,2.3748684,1.7535678,1.4422204,1.4017845,1.5362291,5.7939625,1.8013883,1.6278821,1.8041619,1.5874507,1.2961481,1.405347,1.7334936,2.5563645,REST
6.4795833,2.5189283,2.295648,1.7262677,1.4679918,1.4017845,1.5459626,5.9135437,1.8207141,1.6385969,1.7349352,1.5874507,1.317194,1.3928388,1.6324828,2.2792542,REST
6.6603303,2.403123,2.1886067,1.7392527,1.4387494,1.328533,1.596872,6.134737,1.8096961,1.7204651,1.7578396,1.6124516,1.3509257,1.3472193,1.596872,2.1272047,REST
6.3592453,2.4093568,2.1748564,1.7720045,1.4849242,1.3341664,1.5937377,6.159951,1.7804494,1.6807736,1.7492856,1.5858752,1.3583078,1.37659,1.5827192,2.008731,REST
6.523036,2.3643181,2.1095023,1.7492856,1.473092,1.3076696,1.6431677,6.4233947,1.7507142,1.6718254,1.7663522,1.5411035,1.3638182,1.3784049,1.6015618,1.948076,REST
6.374951,2.396873,2.184033,1.6852299,1.4317821,1.2747549,1.6077936,6.5635357,1.7014699,1.6186414,1.8069311,1.5811388,1.3910427,1.3152946,1.5763882,1.9052559,REST
6.3835726,2.4758837,2.116601,1.56205,1.4679918,1.2747549,1.6140013,6.6846843,1.5763882,1.5842979,1.7944359,1.5905974,1.3802173,1.3601471,1.56205,1.9735755,REST
6.3635683,2.6019223,2.078461,1.668832,1.524795,1.2489996,1.6792855,7.191314,1.6385969,1.5588458,1.8234583,1.6062378,1.3638182,1.3693064,1.5198684,2.0124612,REST
6.5696273,2.642915,2.2472205,1.7406895,1.5890249,1.2747549,1.6552945,7.2045126,1.6278821,1.5231546,1.776232,1.5890249,1.3638182,1.3379087,1.5508063,1.9506409,REST
6.7223506,2.5874698,2.162175,1.7888544,1.6046807,1.2806249,1.7233688,7.4689355,1.6552945,1.5604486,1.8027756,1.5231546,1.3379087,1.339776,1.5313393,2.008731,REST
6.9054327,2.5622256,2.192031,1.8234583,1.5588458,1.3076696,1.7,7.4145126,1.6703293,1.5264337,1.7306068,1.5132746,1.3546218,1.2806249,1.566844,1.9326148,REST
6.8014703,2.53081,2.182888,1.6926311,1.4882876,1.352775,1.6583124,7.070714,1.6552945,1.5149257,1.6881943,1.459452,1.419507,1.3076696,1.6,1.8894444,REST
6.594316,2.5465662,2.0808651,1.7058722,1.4387494,1.3304135,1.7478559,6.743145,1.5508063,1.56205,1.6837459,1.5182227,1.454304,1.3304135,1.596872,1.8654758,REST
6.6738296,2.5495098,2.0844662,1.6568041,1.396424,1.339776,1.6837459,6.5073037,1.5297059,1.5411035,1.6248077,1.5524175,1.4815532,1.3583078,1.6309507,1.8960485,REST
5.9933295,2.7712812,3.7235734,3.6180105,2.0457273,1.6792855,1.6896745,5.517699,2.2124646,2.3843238,2.184033,1.6658331,1.5732132,1.4124447,1.6140013,2.2394195,REST
5.418948,2.7504544,4.058941,3.906405,2.1354156,1.6970563,1.6492423,4.616817,2.4929903,2.4909837,2.2271059,1.7435596,1.8027756,1.4247807,1.5475787,2.6009614,REST
4.634113,2.7775888,4.1545157,3.9629533,2.1424286,1.7888544,1.5313393,4.5601535,2.6124701,2.5406692,2.3010867,1.8371173,1.858763,1.4335271,1.6416456,2.8151376,REST
4.07615,2.8896368,4.2337923,3.9793215,2.201136,1.7846568,1.5937377,4.546977,2.6220222,2.598076,2.3054285,1.8708287,1.835756,1.43527,1.9183326,3.4503622,REST
4.7953105,2.738613,2.9308703,2.3462737,1.6340135,1.4882876,1.5842979,5.2706738,2.1760056,1.8801596,1.8234583,1.7748239,1.7161002,1.473092,1.8841443,3.259601,REST
6.365925,2.7892652,2.4849548,1.9118054,1.5604486,1.4317821,1.7262677,6.182233,1.9390719,1.8493242,1.811077,1.7564168,1.4456832,1.4159802,1.9118054,3.1614869,REST
7.0405965,2.7775888,2.2671568,1.7874563,1.6248077,1.317194,1.7291616,6.4521317,1.7916473,1.7944359,1.7248188,1.5905974,1.3546218,1.4159802,1.8316659,3.0066593,REST
7.472282,2.712932,2.110687,1.7435596,1.5636495,1.3000001,1.6385969,6.190315,1.8774984,1.7029387,1.7204651,1.5329709,1.419507,1.3802173,1.5411035,2.3622024,REST
7.470609,2.6532998,2.105944,1.7521415,1.5427248,1.2144958,1.6583124,6.3890533,1.7958285,1.7406895,1.7102631,1.4781746,1.4177446,1.3266499,1.6446884,2.3462737,REST
6.8084507,2.626785,2.2,1.7564168,1.4933184,1.1853269,1.5427248,6.237387,1.7277153,1.6507574,1.7334936,1.4317821,1.430035,1.339776,1.6124516,2.1224985,REST
6.9180923,3.248846,3.6124785,1.8411953,1.454304,1.1467345,1.5491934,6.545991,1.7902514,2.505993,5.1802506,1.9761072,1.4645818,1.3946326,1.6568041,2.2124646,REST
7.8399615,3.6762753,5.004498,2.0542638,1.5264337,1.1979148,1.6792855,7.0295806,2.1,4.927474,7.8590713,2.810694,1.5508063,1.4247807,1.7291616,2.258318,REST
8.378544,3.8555155,5.4717455,2.4889758,1.5842979,1.3228756,1.8275666,7.16624,2.3674881,5.296697,8.946228,3.224903,1.6248077,1.4265343,1.7277153,2.4300206,REST
8.887631,3.906405,5.7619443,2.588436,1.6170962,1.3379087,1.9287301,7.327005,2.5387006,5.701316,9.497894,3.3143625,1.5811388,1.4439529,1.7972201,2.6944387,REST
8.897191,3.310589,5.0695167,2.5524497,1.5858752,1.4177446,2.0579116,7.184358,2.6748831,5.4685464,8.337266,3.069202,1.5362291,1.3874437,1.7776389,2.7856777,REST
9.115646,2.9051678,3.7755795,2.4186773,1.5890249,1.3838352,2.046949,6.9386597,2.4454038,3.7309515,6.2948394,2.4072807,1.4071248,1.4035668,1.7291616,2.659887,REST
10.300242,2.8257742,3.083829,2.0062404,1.6124516,1.336039,2.0112185,7.7068152,2.309762,3.2588341,4.698404,1.9403608,1.3247641,1.4142135,1.6941074,2.634388,REST
11.869288,2.8115833,2.5288336,1.8960485,1.5763882,1.3693064,1.9697716,7.844106,2.1851773,2.5199206,3.4292858,1.8027756,1.3019217,1.5016658,1.7464249,2.4748738,REST
12.452108,2.7658634,2.408319,1.7930421,1.566844,1.3057564,1.9326148,8.370783,2.02608,2.3685439,2.9512708,1.7916473,1.3019217,1.5313393,1.7277153,2.4228082,REST
12.2108555,3.6138623,4.0957294,1.9287301,1.5491934,1.3379087,1.9874607,9.024965,2.8248894,2.8991377,5.587486,2.2682593,1.3638182,1.5231546,1.8479718,2.8539448,REST
11.645599,3.6428013,4.6685114,1.9235384,1.5066519,1.3856406,1.9506409,8.374366,2.8618176,3.228777,6.8395905,2.446426,1.37659,1.5132746,1.9065676,3.0306766,REST
10.721474,3.7808728,4.938117,1.9672315,1.4696939,1.3856406,1.9659604,8.207009,2.792848,4.0706263,8.030878,2.6655207,1.4491377,1.4282857,1.9183326,3.11127,REST
11.269427,4.07615,5.0551953,2.0566964,1.5394804,1.4142135,1.9646883,7.8984175,2.7604346,4.2284746,8.191154,2.6645825,1.4335271,1.3747727,1.9183326,3.0454884,REST
10.801389,3.2233524,4.0367064,1.9949937,1.5858752,1.4071248,1.8411953,7.3328032,1.8841443,3.9115214,6.8603935,2.34094,1.3453624,1.3892444,1.8083141,2.712932,REST
10.248658,3.1913948,3.4036746,1.9595917,1.5443445,1.3619839,1.8152136,7.3739405,1.6867127,3.7769036,6.301587,2.1154196,1.339776,1.3874437,1.7860571,2.411431,REST
9.254189,2.9740546,3.0659418,1.858763,1.5378556,1.3190906,1.7986106,7.4769645,1.6658331,3.0659418,5.1293273,1.9364917,1.3038405,1.4089003,1.7131841,2.177154,REST
7.548841,2.6935108,3.0716445,1.9,1.4983324,1.3228756,1.8425525,7.0820193,1.6673332,2.8398943,5.0867476,2.0223749,1.3095801,1.4439529,1.7,2.0988092,REST
7.3171034,2.7504544,2.6860752,1.7944359,1.3820275,1.3095801,1.9222382,7.2062473,1.5984367,2.529822,4.3749285,1.9157244,1.3247641,1.4335271,1.7175565,1.9937402,REST
6.9271207,2.5700195,2.6239283,1.7549928,1.3946326,1.2980754,1.8761663,6.9307284,1.5378556,2.4010415,3.6646965,1.9467922,1.3190906,1.419507,1.7334936,2.1863213,REST
7.2062473,2.5268557,2.4207437,1.7972201,1.4456832,1.3000001,1.9078784,7.102464,1.5716233,2.118962,3.2210248,1.861451,1.2980754,1.4439529,1.7435596,2.2649503,REST
7.3341665,2.4889758,2.1505814,1.7320508,1.3982131,1.328533,1.8506756,6.942622,1.5475787,2.0904546,3.0372686,1.7916473,1.2922847,1.459452,1.7790446,2.3885143,REST
7.11653,2.442335,2.281447,1.7776389,1.421267,1.3435029,1.8248287,6.5238028,1.596872,1.9824228,2.9504237,1.7449929,1.2786711,1.4899665,1.7902514,2.453569,REST
7.092602,2.4949949,2.3727622,1.861451,1.4679918,1.3379087,1.8533753,6.9419017,1.6462078,1.7363756,2.3947861,1.6583124,1.2747549,1.5280707,1.7248188,2.2880123,REST
6.473021,2.5534291,2.5109758,1.8694919,1.5215124,1.4089003,1.858763,6.519202,1.6217275,1.7102631,2.1633308,1.6537836,1.2903488,1.4866068,1.7635192,2.408319,REST
6.721607,2.4758837,2.5377154,1.8493242,1.5132746,1.3838352,1.762101,6.4070272,2.0748494,1.7804494,1.9026297,1.6370705,1.3247641,1.4387494,1.7564168,2.4909837,REST
6.281719,2.719375,2.931723,2.4939928,1.8854707,1.5858752,1.6703293,5.759774,2.829311,1.7958285,2.426932,1.7521415,1.4282857,1.4089003,1.6568041,2.8591957,REST
5.484524,2.6296387,3.535534,3.2054641,2.0408332,1.6492423,1.5921683,4.327817,2.8539448,1.8096961,2.4103942,1.8411953,1.8506756,1.3982131,1.6763054,2.8008926,REST
4.771268,2.588436,3.4662662,3.210919,1.9811612,1.5827192,1.4456832,3.2202485,2.9094672,1.835756,2.3874671,1.8275666,1.8681542,1.3638182,1.5443445,2.5922961,REST
2.6532998,2.529822,3.404409,3.1898277,2.0012496,1.5652477,1.3910427,1.5182227,2.6201146,1.7306068,2.4433582,1.7916473,1.8654758,1.356466,1.4404861,2.3547823,REST
3.3496268,2.3906066,3.160696,2.770379,1.6837459,1.3057564,1.4949917,2.8044608,1.8275666,1.7175565,2.2315915,1.7846568,1.7874563,1.356466,1.5953057,1.835756,REST
4.1886754,2.6664584,2.6823497,2.0037465,1.4747881,1.2206556,1.5604486,3.947151,1.7790446,2.4072807,4.103657,1.9621416,1.36565,1.3190906,1.5984367,1.8934096,REST
4.7291646,2.6105554,3.494281,2.0211382,1.4491377,1.2186058,1.6015618,5.07346,1.7449929,3.550352,5.687706,2.291288,1.3509257,1.3856406,1.7233688,2.018663,REST
6.104916,3.1144822,4.0724683,2.2147236,1.4781746,1.2308533,1.7606816,6.664458,1.8179659,4.2848573,6.9964275,2.5990384,1.3490738,1.4142135,1.8411953,2.156386,REST
6.0485535,3.1898277,4.460942,2.1691012,1.4491377,1.2569805,1.6822604,7.1972218,1.8013883,4.807806,7.9561296,2.740438,1.421267,1.3982131,1.7902514,2.1177819,REST
6.225753,3.0536864,4.4966655,2.0322402,1.419507,1.2509996,1.5779734,6.895288,1.7663522,4.869805,7.846974,2.6286879,1.4798648,1.396424,1.7944359,2.0856652,REST
6.0481405,3.088689,4.181507,2.037155,1.430035,1.2409674,1.6492423,6.7620263,1.6955825,4.7649765,7.72237,2.5777898,1.5329709,1.3802173,1.6807736,1.9874607,REST
5.0089917,2.6673956,3.7456641,1.8774984,1.3638182,1.2165525,1.4696939,5.497727,1.6807736,4.7286363,7.014628,2.3462737,1.5083103,1.3601471,1.5937377,1.8801596,REST
4.622229,2.431049,3.3279123,1.8452642,1.3304135,1.2349089,1.4525839,4.843552,1.6568041,4.3548822,6.548282,2.2068076,1.4882876,1.317194,1.4933184,1.8303005,REST
4.227884,2.2945588,3.1128764,1.7972201,1.3114877,1.2227019,1.4645818,5.169139,1.6598192,4.2355638,6.4132676,2.1679482,1.4177446,1.3472193,1.4662879,1.7944359,REST
4.5072165,2.201136,2.687936,1.6911534,1.2903488,1.2389512,1.3546218,5.083306,1.6658331,3.4467375,5.2730446,1.9144189,1.336039,1.2922847,1.4696939,1.8027756,REST
4.8554096,2.156386,2.4849548,1.6294171,1.3583078,1.2267845,1.371131,5.1845922,1.5921683,2.5961509,4.637348,1.8,1.3152946,1.3133925,1.4456832,1.7435596,REST
4.909684,2.1319005,2.0566964,1.5033296,1.3247641,1.2206556,1.4159802,5.117128,1.4815532,2.2989128,3.4935656,1.6837459,1.2469964,1.3472193,1.4747881,1.6926311,REST
